age,rating,team_id,worth
29,1044.3896394063127,14,506.5181436308565
17,191.6896457920151,14,928.2842864932645
18,532.7468243597461,14,886.4045181334367
28,61.77794257806382,14,117.33067393741683
32,391.743450747818,14,175.48916795248698
21,634.3301697633373,14,324.59485725075467
33,984.6219845666805,14,237.32554885482705
28,22.924301582178305,14,297.29639538619
34,83.24941970931998,14,78.18927229725811
18,782.3960487022147,14,773.7424060248974
31,582.2644573106115,14,1160.2824778356928
32,333.12023834803784,14,907.5308789648607
26,237.45475655896055,14,1024.883490168429
24,251.06271537247636,14,757.5046219343898
21,1370.9983951486058,14,713.138746170469
27,858.5792346377658,14,254.0758725082952
19,649.6397648564737,14,447.8479972040178
19,60.33635360665142,14,635.7632484813008
20,422.38533186875395,14,653.4397593747753
23,122.43842015993197,14,73.07250968097529
21,2211.506345782755,14,409.0353836743705
29,355.1585152482895,14,1078.8362430679401
33,868.3720304418566,14,1039.848445984964
30,1004.6619666308912,14,671.962687202514
32,432.77799963580054,14,264.50394568861435
26,314.70711419751905,14,49.33309244834283
34,384.8564393567116,14,573.1600228804424
25,570.3225207571054,14,488.04766441202406
33,952.0890328236625,14,234.85110430829997
32,322.8878420566471,14,939.6312690893373
25,339.1199928402602,14,132.1707791592109
29,30.42427823985847,14,751.6802296518974
31,723.1437749439465,14,1135.5590589741514
23,292.658532390012,14,319.127512855524
30,236.10247689209945,14,720.7872230776253
33,2083.142755388017,14,18.250817430064988
30,711.1481489934538,14,820.3824540464219
30,626.7316473614792,14,995.9655560870851
31,571.4689690067145,14,1396.4607263294822
23,419.64214820942743,14,960.0791378295801
30,496.14064292955106,14,767.396821704244
34,948.0897516897975,14,108.0945965393636
34,868.3114495971603,14,553.182903013109
29,355.37654757674255,14,38.758827367270534
31,21.41691273476498,14,252.07602956296364
17,1002.2243690826443,14,1189.3783664967416
24,303.13096238097154,14,781.4008139135893
18,1080.4018756942166,14,710.2571983744448
29,651.6395008523875,14,28.267808159679
29,1005.44405056114,14,581.7626259843615
17,125.30615701189113,14,336.1868672209525
21,708.1256064001522,14,659.3307177097574
18,618.8509944578493,14,1054.9845375853567
31,167.66442753635218,14,153.4423939725059
33,819.9284110754272,14,1326.7149709133942
21,1190.973373929235,14,715.4444607165552
34,473.88151623419304,14,489.5876238683409
17,1176.0388687745392,14,98.58939776172956
26,754.4081873102307,14,365.1855673169039
34,224.87939494914062,14,161.34056507255036
19,105.75249865133279,14,406.4775663057259
18,522.1484704941383,14,75.10800421105648
25,227.83229493012908,14,1045.3493681727794
33,727.585556445871,14,311.9953060564238
25,971.6162469694526,14,892.8233877436049
33,658.9484630254427,14,111.70289421670643
25,635.0339598767023,14,2.877355318472084
23,118.05549173541775,14,847.9300095427692
21,240.3146032609637,14,612.9317342070896
31,380.7238930068956,14,1155.225403977026
25,81.5576528761156,14,454.5144886624983
31,717.3118058179125,14,264.7903270793933
23,251.82560989437002,14,3.8629548632930324
26,731.1487849618142,14,1252.9591999177733
22,1994.7131217029078,14,302.2402823861443
23,835.8488849344556,14,895.6798820030189
21,56.60857474454353,14,57.10204825076351
30,464.5640713669227,14,1649.6342441250508
26,617.6172770963877,14,849.6522211073396
23,1112.6467846561538,14,312.9318067542193
22,1109.527609423851,14,305.2268289960598
32,276.87682976848936,14,219.16096723937554
20,489.3211221023095,14,682.042451720294
26,565.6414663178642,14,763.2365184827082
28,76.92336107564695,14,991.3442697299331
19,1073.6394628362777,14,528.7584355805167
18,1755.2798129329642,14,875.0884152152902
17,452.0888169793875,14,2337.506410125442
25,590.8322734658017,14,821.4978908096136
32,1744.3181852683585,14,1021.5733826650323
20,183.81602558336365,14,421.22883397891104
33,895.2849320105905,14,783.0605251299809
22,554.6198267302594,14,248.3784892513007
17,696.6583840787849,15,258.8885296617317
23,579.5213318234825,15,295.7580440513204
24,320.94998988617243,15,352.91339700090344
31,474.8351165087251,15,104.75749292691725
30,919.6616042508354,15,820.9197473379684
18,484.3726713259754,15,359.3713726560073
17,278.4603020398738,15,739.3669314138913
25,660.5867131716544,15,239.98775152232275
33,725.5191363380044,15,651.7937814530472
20,460.44830952279085,15,3.344630417474738
34,196.26365793938396,15,484.3808577369499
19,156.38209393182498,15,719.8827926937935
18,875.852401223289,15,207.87879188233848
19,498.0393498502225,15,1893.2796569188351
17,254.58164371646097,15,541.0055507617858
23,157.02359358866534,15,186.57735402465627
27,859.5051614377938,15,497.5308804888562
31,347.9468656459913,15,731.2180276748372
26,344.6622610903014,15,251.92508747226975
24,342.21680128915176,15,1120.5919971196863
31,671.4213423356371,15,62.15109873750307
33,39.35141895189197,15,531.3550118114451
22,470.1562935861054,15,234.32757914559278
23,486.3464450965727,15,417.6845783688017
26,272.91010064432805,15,882.3147120897971
20,637.105808611763,15,412.8922269285775
29,249.6291869917132,15,368.5346629641091
25,225.28406734702907,15,545.7835340646612
29,35.744245263997286,15,501.3365233021158
34,507.63400625101326,15,579.2855968330794
25,880.6291158461341,15,1507.312549136397
26,247.2504422649132,15,111.99997071742422
21,125.26082571067984,15,734.1675233333497
32,84.053722294419,15,41.1784420914601
18,756.6523246393933,15,137.8504860039251
19,460.2975638302527,15,584.4510247023443
22,99.0245015109151,15,291.34524536615476
28,1027.9022619360246,15,879.6990568316917
31,1154.7919180388699,15,930.7522353143493
32,1120.3306342997146,15,7.096137998606616
23,988.3999961085653,15,1223.3407590070908
20,1121.6936500059244,15,262.5991372485562
22,1049.4246485359326,15,432.4683812182961
20,388.66740774765094,15,172.31452089595408
21,956.3522418925292,15,999.5754218057922
22,943.0672906965546,15,305.87552308108934
28,231.2614713445411,15,847.2783557539366
24,1093.7575247460554,15,803.141374317019
24,918.9506790838204,15,292.1290207121223
24,1165.6018914510416,15,231.58327477679052
27,190.2505934781419,15,309.35654455116725
22,811.2617639993015,15,762.3757854152644
30,882.9353807384754,15,1655.1990622814085
33,656.4288919703692,15,616.3437571772145
17,714.0295294287508,15,371.7764918332186
33,436.76845780059193,15,948.1860006167623
25,723.8616238210566,15,126.213197631842
26,85.66723626258432,15,597.6300127025984
17,21.87274748441992,15,218.9053335116554
34,1077.8267931114453,15,533.6895195896282
26,399.6383850122599,15,241.61605068030966
18,498.01645045826996,15,0.08797287966477398
25,283.8917192034433,15,520.0454329401243
29,807.2024166745116,15,471.4850828232416
26,576.8717020067613,15,73.58506908114704
21,834.3125772840764,15,215.55878703663137
26,1075.9537967529254,15,64.87624376187486
20,302.79283311086954,15,177.21630657919638
25,778.0675194094407,15,914.9941558184979
32,46.15135900843791,15,679.0769674877724
17,442.9461194506405,15,90.8498038752508
33,461.2826168054426,15,7.119446469801743
32,616.7524204603758,15,29.30466622543064
30,1003.7803162014699,15,187.23833724270193
33,980.671055880328,15,712.3291783541638
25,259.2133712770352,15,922.2466363026726
31,1407.741338184615,15,388.89863721989525
25,1102.2884707499657,15,120.15574968434915
19,439.42030670842826,15,505.6447411805038
34,867.2711359610716,15,245.49765901578837
30,1438.9673091380644,15,251.6506595738207
21,165.01797605772055,15,566.1371888759402
34,1121.5543695417837,15,1107.3111025882224
24,271.78699012301973,15,595.0529288891204
28,117.1039021503216,15,501.1644217828672
23,799.7092555237836,15,371.251674548377
19,38.058280502284376,15,943.2081369521155
23,656.5397307155456,15,796.5649256296979
34,459.2438872126697,15,683.6271397814583
26,78.05599254838947,15,1088.8335777073517
25,527.19603880485,15,594.1627004369336
24,29.491643881917238,15,72.15534455774826
27,94.95196499851636,15,248.1393574636177
25,925.273753180641,15,87.96462358591586
24,1137.693108787593,15,1036.2378315376538
31,39.309163338890336,15,755.3331055366409
17,200.0140497589276,15,311.8754151170063
33,188.42083161358218,15,666.8397153269266
19,158.04124223805022,15,704.6675607130121
28,965.8596164191691,15,680.0203291719645
30,425.9235785615101,16,1120.0018294154972
17,377.0821887155977,16,672.5475028979437
24,233.50993511110738,16,403.6960454433941
34,275.21172754364176,16,485.6464743537569
31,595.5211631296128,16,306.8101547776951
33,34.68465717903279,16,132.11380855348574
33,89.56261000674951,16,315.60089841891056
33,340.791636098319,16,765.0414919500284
33,322.9202181216162,16,1653.9764999050556
25,898.6093531910374,16,182.93903372631218
32,476.7219560258312,16,56.14972686475416
23,90.32041310013751,16,615.9433405222225
30,920.0450745285535,16,749.033828715836
19,1496.816464031015,16,13.07757086066158
26,65.76181592440577,16,296.18952020423137
21,278.90608959370735,16,482.91235691898396
28,925.2336557564283,16,449.10835100060797
33,831.0487070877338,16,344.05745203401864
27,37.55055352381905,16,658.2824912244419
23,180.89458272563593,16,527.519144306242
30,471.38170694226415,16,332.5745823169155
23,655.226667433037,16,178.65238296767012
22,314.88076942703873,16,1013.0913903718686
28,979.0620961206527,16,773.0408749539633
32,818.6984016458755,16,614.7538963528972
25,630.1076478855466,16,371.67013467445076
17,437.09411657075844,16,634.5102906559757
31,284.16660021799487,16,755.2871028728822
17,1629.35116903817,16,14.070074804993226
32,93.43176098370952,16,248.29600332295664
32,449.9418425358963,16,231.71457586146
24,516.3574980047636,16,284.58219406922257
18,686.7727996676638,16,826.1382816700005
18,471.12895830524485,16,622.1780216497974
23,1076.7669123053927,16,1937.011527486349
23,322.4965889008554,16,139.90623472468192
32,676.8862015422147,16,20.39690467625415
22,305.32627411257437,16,656.2800939340659
17,540.1755006024798,16,393.97197683922025
29,686.6947318552427,16,145.93916148559725
20,566.888694502711,16,133.83030112977409
32,159.5672573880679,16,602.7943610037223
33,442.59626646108416,16,27.835130392950344
27,143.738133512609,16,516.1835572764754
19,69.78756969184715,16,517.3897140816713
25,339.04809570284004,16,543.9524616313962
21,1851.4159960703878,16,1291.4720780945313
24,546.7486697750948,16,5.850102183509704
28,209.56749054215982,16,53.047509950172696
23,409.2095612696587,16,786.5722525914748
22,105.39515659474228,16,1193.2216939826355
20,17.72980871626317,16,444.1294475050448
19,191.45729864846166,16,1462.3260766181147
22,426.6528443906784,16,883.0289538821177
30,211.01082615786814,16,319.09003133933675
25,31.084270758685726,16,786.6031330705107
18,1779.6205252732777,16,292.65533782967526
33,480.8830844704236,16,452.1147937516626
17,495.04181014147815,16,33.58889349636013
18,311.70134545198164,16,449.8955768581213
32,1546.3491267057802,16,277.0388734662813
28,677.7728025899668,16,1019.7328576532572
21,318.2018556418284,16,30.25695443469271
28,1937.6201229775766,16,144.46342895525385
25,75.84828237306263,16,521.064424766989
19,694.161043723188,16,142.42291069726184
34,169.67030625274188,16,126.68817036211061
19,307.6690182460681,16,849.220537910657
29,859.231492697045,16,79.48727020777653
26,71.03506381104727,16,303.1790794586006
33,175.20996593218888,16,179.66018561251656
28,79.56430591445852,16,1117.350582935174
21,323.4327611635287,16,432.5370152525773
22,386.9721494927369,16,881.5464940215952
23,160.73790809168793,16,452.2424414702668
26,793.3177528853276,16,68.85565406229226
33,683.6325303646825,16,362.0439277426572
30,725.421451036271,16,1086.6840118419468
18,309.64179499720376,16,860.976293286655
34,384.4316927249522,16,648.9645459599739
27,625.0845579192279,16,126.94024696739311
21,116.07665451307628,16,854.5943502697363
33,204.546689573719,16,967.6246917215972
25,268.32624039537893,16,20.166851066385593
21,398.0750265719835,16,148.34391723154826
33,507.4419034877204,16,332.6054680167527
31,960.532338919432,16,2268.283383603567
20,518.2495638247257,16,1732.3558458619225
19,428.98040833806886,16,323.64084836966884
25,754.5811149637201,16,738.4135634302648
28,557.7921963381862,16,708.1784381472863
17,946.3310963567319,16,715.7382548938501
20,451.287465606492,16,884.3552436433264
20,199.42038217651682,16,265.5807155131329
33,284.12711990412015,16,380.176612795157
30,578.7885690150052,16,724.6707674599735
25,865.2925147863239,16,1685.7328414150384
18,333.4745605919384,16,1109.247278720627
22,142.1121489997322,16,1758.187078674653
22,671.4881587800138,16,1138.236776753884
34,614.5360394758904,17,513.6470949841788
17,653.9164612268123,17,451.65460318798114
32,1056.9497381348046,17,345.11660215835917
31,681.8854756801263,17,13.82004676585701
21,1025.4599206646928,17,1337.1134687635335
23,385.9925766789735,17,332.4982715210981
18,9.758034632858793,17,438.26000729332407
34,471.4982074539006,17,316.82566241750266
17,438.9983977283266,17,863.4050315204789
31,89.2995826398427,17,662.4220756301967
30,306.7891544533412,17,673.7761851921858
23,1060.2614942114462,17,346.8835131584035
31,331.4876025980501,17,238.40928982348672
26,54.21230629489946,17,1319.5200906520515
27,187.76875817557013,17,932.6378395209864
23,108.52037173597472,17,219.07913164118705
22,179.73706648064453,17,301.4593404458749
24,692.7796409875249,17,442.0254649522672
34,652.62456479971,17,500.009216250247
30,106.1506423401329,17,309.880491775249
23,781.210712891907,17,114.24300319605626
26,487.69012220646084,17,844.3719151536054
28,771.3209100878947,17,559.9552723454649
30,242.55265392473964,17,47.68977301171592
24,331.3697553237761,17,310.57864270622804
32,611.0369344548722,17,1390.6716006959616
22,562.035463546124,17,272.4433209693286
29,32.354474214079005,17,615.7663916140273
24,768.0156362274444,17,58.08166496321858
18,486.67044079095604,17,193.81112731637427
19,759.6821256529757,17,509.27940306813264
30,416.29957943902605,17,310.51604516810784
32,350.24060120558977,17,45.723393666171255
29,199.48840374669277,17,424.3511995618533
17,569.4670140671666,17,1188.3763663302439
26,602.6525061117356,17,1532.6700843971805
28,116.2764768590678,17,154.63389743528748
32,364.4797141925879,17,44.204203183467285
27,810.0786993344647,17,495.42258732902434
29,139.2671438805237,17,114.47895295713091
25,296.54855758267973,17,745.2346310393425
28,466.50215815845706,17,102.877117962456
24,1129.062164460571,17,646.7089773503714
22,373.8955972735014,17,83.87131224136118
17,430.23383429078854,17,360.5746294613446
27,715.690248146034,17,1119.5124926842527
34,279.52491214905535,17,479.1024546027077
32,174.8251254473139,17,959.8703519151076
31,359.9754594574281,17,652.9657474567485
23,392.90322974368195,17,98.95460401160415
17,700.9563421354361,17,17.738489586835072
31,864.7860136406755,17,224.35331052919804
31,940.7202379260103,17,926.8265974229316
22,82.0814544049572,17,408.5688931433598
26,82.84473820302324,17,629.460643876483
18,71.76786742101186,17,602.8524194983116
24,439.72065553728726,17,909.0656123745806
26,271.1955248651168,17,790.4576202584439
28,776.4284455373829,17,835.5888040628192
28,930.6792127338417,17,661.7880089415665
25,446.6587070403145,17,444.19129983006496
24,358.5735290436451,17,1204.938772650912
26,106.02386358671737,17,297.14412127351096
20,930.340445005927,17,408.28302797679305
29,131.6660728287538,17,628.0666496164547
23,802.9265109004496,17,135.25045902433575
31,702.902189652495,17,131.56047692540133
30,62.14092679903495,17,1519.6839037732652
33,949.7709332087188,17,183.50326319238116
27,484.81726404918527,17,98.95945400759727
32,881.97251813358,17,149.67838358105183
27,572.7074407927619,17,642.2150206668239
17,486.4904706449076,17,156.87389466035205
26,549.2693171933118,17,274.87512094876456
18,118.43696389261645,17,624.9933076263885
20,22.505544022260583,17,230.74897863620166
22,636.0359734744628,17,22.287730400660948
24,461.0213627666581,17,904.5382956808173
26,264.4583890826265,17,594.6439642136609
30,787.3100678630504,17,247.5658579951028
21,948.64745461159,17,155.90676502487528
18,19.36463952050469,17,309.8829578196342
17,451.54077442573987,17,177.2189394914964
33,156.35960852127755,17,550.384759823977
32,96.66206350854948,17,630.2280125633948
34,59.6374605772724,17,294.4017917194769
28,188.79928571123918,17,1258.8193520703453
27,787.795221090874,17,487.63309757766996
34,349.322004980122,17,736.6353940462269
32,376.0377901249203,17,395.6390695284377
25,178.88497768343274,17,361.420460675236
19,991.0183519695037,17,317.71652646441714
31,617.2431309689578,17,60.10233387191427
27,615.5184201204461,17,310.68735897265515
21,326.97802894494157,17,132.53776676563356
20,824.4623238828708,17,164.62074770537328
22,17.813026114030723,17,624.243499378589
34,159.33859516209145,17,646.7189356538883
24,759.0460002216474,17,246.7763853219913
25,807.72270956161,17,1291.043098881918
25,539.6310423365509,18,340.02881819869486
31,206.01047872202963,18,1172.999213563384
25,198.11938097393124,18,134.94079747889862
31,729.7516983623719,18,482.19144373524887
27,1026.5928892012007,18,507.6941806430458
23,150.5203183519587,18,483.88633022307255
20,224.75588680759444,18,321.4900899407531
18,73.10677356093277,18,305.03899324381547
31,671.0987504951504,18,302.5257531833271
20,207.68150447771282,18,422.1636282672705
30,461.53095190958607,18,38.654427592707265
28,226.6480511172931,18,160.83682353620216
33,145.33818551789383,18,464.5791095045436
23,884.2469889839183,18,305.7524438630894
27,342.9373084343152,18,443.74927924796515
21,308.4925930688713,18,422.44926398257263
34,212.13125921159363,18,336.80673558587057
20,543.3242231722238,18,890.9099198873984
20,364.6404192131064,18,755.8521759076793
34,172.08955804864848,18,280.0141989182637
28,43.51523593110531,18,587.3922533852984
21,99.47684564910216,18,513.048691496284
31,179.4524497815218,18,172.6388647857617
24,609.3089207617783,18,993.2473930760482
30,1280.9995441457797,18,10.41567599503563
26,755.4800198760603,18,1497.411242163889
27,472.14228176474535,18,259.15528392039863
22,391.33159154071313,18,573.161776904903
21,299.16811637930397,18,308.37344686772184
24,765.2415377374491,18,868.8259660762764
25,138.74733974117805,18,826.1971828307985
21,309.3299785429851,18,221.04912658705183
20,605.3542360619732,18,333.38795286805384
25,393.9735425791537,18,255.62587072812326
18,634.9676186734501,18,615.8189188184173
29,991.5754992359463,18,327.4825890793297
25,1054.9373829661565,18,476.3983452957334
20,250.32861970360852,18,669.4557338442131
34,110.95096431160432,18,849.4782638425963
19,1064.7438979108442,18,274.3783251492754
30,1126.3217347011675,18,782.7529164311408
17,343.6450494929759,18,343.00124775576984
30,699.7933362941411,18,1481.236041360399
25,1024.934658423416,18,298.07983129146083
34,687.3046631268384,18,358.90592088263054
23,116.23779054840891,18,330.7133679844266
20,122.7260688678444,18,47.327168537888205
18,611.2843922230937,18,454.29864925012066
34,867.9216756768033,18,422.77919101572934
20,921.7496437531221,18,563.1472663482631
17,214.843598650167,18,132.47254751754332
19,709.3914909028109,18,336.7329919447719
33,323.3508016030039,18,752.2315666317794
23,1075.9612105529943,18,303.9673527021155
27,569.2990303197957,18,606.5220786768017
23,363.66968707872513,18,209.5688722293466
34,133.99148238328215,18,380.54908982100153
22,746.8097204347404,18,494.917279601334
29,363.27277045750475,18,215.81929077599577
32,1132.3843063963932,18,727.4908168879374
29,309.349755378301,18,747.6891524933831
28,362.875357242083,18,142.11581836903665
29,136.57761695231684,18,63.98629788359564
26,182.57969266000137,18,37.666525527300024
25,684.3939366330878,18,190.1125359818372
33,320.0530244572623,18,614.863702400194
19,344.17294965691497,18,467.1747149629113
21,178.21002282180172,18,1010.8054561470378
26,8.898518053293017,18,378.36428635561265
34,499.73223616778404,18,987.130757412717
19,1305.5151669578202,18,353.5302342110454
19,662.1743996559518,18,584.9429188859787
17,612.7747722643658,18,332.8085083863072
21,639.0594710324588,18,778.9411944768432
25,797.7306138117547,18,55.77106893216145
20,430.3275847939874,18,179.73423761983116
17,618.0344446313111,18,220.24206356947954
27,339.87414154088697,18,63.121093524764305
19,785.5089093525444,18,40.83772276816456
23,112.10980002705853,18,81.6638153685065
24,877.3883776103927,18,12.856109209406007
21,763.0950616793738,18,468.45736163546593
30,879.2467716975251,18,32.48840364710513
21,40.97937889650504,18,151.24563119401853
21,192.3662130389568,18,842.7705923136364
20,830.1099037503936,18,452.87180516180246
26,171.8013607861836,18,9.976063142349654
34,970.7712105198386,18,252.4021548229615
30,150.29020364531488,18,1093.3956744046511
29,1031.6253246696472,18,437.4322274103614
29,983.6942001932205,18,189.07500439935546
29,376.5744072833131,18,227.03400674566623
23,749.9799868148268,18,920.68178592717
19,410.32136569848427,18,317.9123075929039
23,39.53074203188976,18,61.531860483385
18,761.1887640024763,18,299.9849731683204
30,163.65862160308953,18,413.869843865754
22,135.47123569342548,18,394.21102447698706
25,740.5281329855738,18,645.5447607654747
29,268.70255969340656,18,407.1987078856793
27,193.01658313123284,19,395.2479352940466
33,240.48015360386057,19,490.6546727178562
18,875.2872531578024,19,290.9148253380976
22,695.8964091365158,19,694.4551011759289
33,218.04403906618896,19,129.04839485928937
20,219.69103853847187,19,381.90230336224226
28,8.334440543919985,19,756.7984617287556
28,56.99307808651268,19,95.76891020976055
30,271.25828962417825,19,383.82892971167814
26,179.2033563697495,19,466.6320115866182
18,450.5602928288881,19,195.89698827682574
28,16.603706181966846,19,1220.4740242026298
18,299.007641926647,19,101.95341531469501
23,316.23979185571557,19,495.2471437914197
33,1403.0014588000588,19,271.4075651009066
32,1178.0074773522124,19,170.2222359791322
27,514.5685904903156,19,692.0820862722647
27,98.09183378844031,19,878.2273524181289
34,646.2213894069012,19,41.67374883921688
32,92.29308839662201,19,565.0931183289919
22,45.55689339950974,19,352.235812034122
24,330.2658824244822,19,57.681287435197895
17,319.23204071246454,19,750.635650221366
17,181.8679028851306,19,4.074394451830665
31,47.79065195298687,19,250.05239813035763
27,334.9548278634758,19,239.0599826409294
30,924.548020743795,19,181.86925567222661
28,120.68271272909732,19,109.95594452897546
24,339.43862927639674,19,504.45067943270385
17,317.1159726702782,19,437.41005995750993
22,427.7636598448612,19,147.38751120146728
22,53.88435119996662,19,171.99659547554523
31,1388.9727783653088,19,610.6574908092883
32,64.26913468449798,19,798.7889237304634
34,1250.4612048732713,19,221.73052162227978
33,1395.778191921993,19,622.4040853904842
34,474.0291147004159,19,1356.4184277288227
17,45.38048808647839,19,95.01701276940618
30,41.87434977044367,19,327.69456206727784
25,428.8481847550765,19,210.42192497007127
22,317.52859156395226,19,245.09394347083847
18,489.3941372695674,19,537.1850412184102
33,621.0734117831202,19,836.7996280364345
17,446.581540094012,19,1021.0279078509543
22,674.3360022014285,19,349.49252470579574
34,103.45143143756738,19,364.82985600265874
22,168.85415754426128,19,428.1313587910961
32,17.94584618215991,19,259.7394052805204
27,120.51959515075472,19,289.01374316967406
20,346.5426707647225,19,434.8945381242167
23,317.7522312171615,19,296.52405702758347
31,786.8225580086824,19,747.3500614676356
34,796.1098740244081,19,538.5127416324269
21,1189.5558521689763,19,254.2999270247986
32,84.19015682535553,19,619.9176286135422
28,328.6752514090399,19,302.34760214414746
34,926.9274522449601,19,647.1639414006232
30,416.22673363972956,19,349.7883081360831
21,367.52583123429787,19,1232.500202064435
26,783.5771121678258,19,360.5808109047698
19,61.703903974239836,19,675.5262429262146
25,19.529549883289757,19,261.3282567503387
33,418.83783269279405,19,410.74002752781126
18,833.9779215906414,19,433.6988430805024
20,363.77116693235877,19,272.7285781307908
24,324.7555752177564,19,443.29945624466546
30,94.36245541560741,19,560.7303119364435
22,120.09807349189043,19,394.45359481248965
22,195.02630873097408,19,1473.7401109545287
23,69.90674200269319,19,842.9201102542435
29,36.31685397314255,19,251.26912186500863
23,964.9275515227939,19,682.6327977725718
33,510.8043513174739,19,1059.8946499580336
19,295.15941243562185,19,262.9657282386015
25,315.14030642936746,19,57.599048407067706
28,590.519846273678,19,361.02010798537077
32,665.2358311028089,19,565.2351091414497
26,201.77522623542467,19,51.401777027256074
30,172.39429912330368,19,183.82222583651378
22,491.4923695019409,19,731.4010063925599
29,306.0866741270435,19,272.44231495510223
31,282.03359864412977,19,659.1465683740277
21,261.8867567614966,19,284.43172115948516
31,44.915560969000914,19,101.50290801377544
28,163.54866384827218,19,28.453746031797426
28,1074.7646868724987,19,208.35046943782197
18,150.22446087656888,19,268.4354927873761
17,175.13034821230596,19,347.6418797642899
19,226.3685375234319,19,296.86327732231376
24,38.385335629285215,19,994.4263760460624
18,94.04853715009521,19,85.38385034587289
29,615.7927952078601,19,16.621029370189156
31,521.2792863749839,19,646.3175757518042
30,19.12245102112964,19,14.562295618163375
18,695.9281395627145,19,782.4620937267314
23,463.9584016510534,19,58.400230469917496
29,129.57591660556977,19,347.39132711113933
31,708.9486188121042,19,299.88180775737493
19,1253.8731111495174,19,752.9457977270383
32,336.00653730164703,19,36.679116816729604
30,116.14779817729159,20,66.31014336069684
32,333.67338454039657,20,175.29683379223667
21,455.886006332444,20,252.6277996521877
25,144.7259811351703,20,512.3201410081942
24,418.97770619117773,20,208.84508799842894
32,447.03522878292915,20,1315.619387051845
33,380.9575419940137,20,646.5527555487968
32,638.7097173745324,20,448.73288124783073
17,118.21093934633123,20,665.6490807694287
21,331.9505882858719,20,55.68492756705151
22,39.76636159533461,20,35.87896591635324
34,0.7400749323534089,20,663.3581476119955
17,558.7496577855843,20,25.690603087803787
21,294.8915598247587,20,612.9101983913217
23,591.2938750533382,20,403.5563392380931
21,45.40766139822513,20,433.67841599770964
24,9.069742918957827,20,1037.8050545585352
28,157.18790277034884,20,194.3831873433015
29,279.6562087101509,20,644.3904863338163
25,169.7799636550394,20,304.3163517419394
27,226.72599930409802,20,573.3818554550802
19,368.22055010294275,20,1005.3362149905403
18,143.4369343221761,20,680.4314197481301
32,1109.483844535698,20,11.309657365652146
17,206.29140879842512,20,385.5233038495755
26,706.4717727474847,20,787.9539024283257
23,130.46028233443627,20,566.6003325364702
26,162.51075814413045,20,535.8132575106808
32,816.5923159282329,20,445.98797110415217
28,181.9389697739458,20,366.03765009472374
26,313.8556207414758,20,1011.2669434728183
19,148.11173242955283,20,405.0588368690931
33,119.88195150612255,20,270.676725206593
25,241.39650178623546,20,201.59726713970508
20,78.65795836007797,20,51.252082486011396
29,309.97077408949434,20,871.7755350398241
31,101.2800769214974,20,802.9448988521526
17,148.71025986879815,20,523.5524073977508
22,152.43821913304313,20,22.991654457554326
23,685.1071944353826,20,168.6718115053107
19,25.31185414022929,20,85.06949412296117
25,202.91945135093778,20,973.1197023647171
27,453.74846617771016,20,397.5469622044722
22,485.34914173469144,20,848.6579394840635
31,63.94265099123093,20,847.8128117316525
33,1178.2874680544605,20,179.25444101499426
24,767.966792286538,20,315.06064275737236
32,1411.3919430631495,20,549.1933121258116
24,527.2963624742887,20,108.07739489071473
27,347.2191718112555,20,273.5537282922565
31,876.2799697479728,20,295.56919708168994
24,117.13366275023955,20,22.930163713446582
24,760.3381158692667,20,43.659050481500145
29,155.93377302502319,20,283.852050197849
30,597.9580039782272,20,360.80618439317516
23,68.96759082262506,20,160.31437453672044
20,790.7000534572021,20,317.1663783229218
21,321.71860961678783,20,174.31983193254325
23,297.098713809998,20,497.0766632366873
26,188.48270844107176,20,206.7553642202751
34,496.42682853993085,20,169.9813209653002
22,579.2593220356533,20,136.07974407579883
34,79.32807369770325,20,56.15271889323829
29,282.452791628649,20,341.73211682863985
25,771.2009942466478,20,70.30205187001017
17,553.0845448778667,20,535.5156608828314
19,266.45082574634085,20,365.25469499178934
27,448.2109954670119,20,613.0473740504995
34,98.28477083131025,20,280.8606601014527
32,149.21727924503517,20,111.3680538167401
34,129.40530694282998,20,128.87215999424043
20,147.2706068468671,20,190.56450715069613
31,20.109592236853707,20,547.5602092765207
25,136.77099160366328,20,1036.6070454632593
24,108.66001241264082,20,447.7844803104178
32,971.4879439381715,20,296.87294791398705
33,657.8556688061564,20,338.9295560285635
22,458.7680556589479,20,414.1341918248263
21,99.6214551180821,20,135.0398804176258
34,407.10666635590326,20,122.718706539951
18,451.22464633630113,20,575.0758530943488
20,301.9129509705148,20,295.0036341944151
21,25.63012978451426,20,446.9207508227737
31,846.1788837881506,20,380.75447225651027
17,419.9676421883666,20,101.96282803982237
22,589.7099356228058,20,12.359022987902412
31,286.401824012618,20,141.1744316503323
29,1043.38920746129,20,1005.1027942554474
19,361.09364551782073,20,460.75449491797144
20,793.3848437144557,20,404.8203083691967
25,460.58274034905287,20,426.07599986502026
29,224.72654481232522,20,796.1418679583425
30,248.16426428793807,20,544.2830595383314
28,652.9654966355845,20,460.6397944765857
18,605.2519851602167,20,1138.9706947006189
19,127.81044479799871,20,65.76755096065816
25,224.93783801964364,20,780.7976208808004
20,493.97777271634766,20,767.6100467976637
23,381.27006093355016,20,878.0348099786319
27,312.618721051571,20,355.5278016099557
33,77.71951499771855,21,507.18271280332635
31,163.42590576759622,21,745.0549706596596
23,887.8879526074327,21,276.46934121106375
27,448.3931970275106,21,332.92134164028795
26,367.50525297415845,21,321.01977299992296
